web-scraper-order,web-scraper-start-url,location_date,brand_type,price
"1703597840-1670","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Freiburg, 1773, 27.11.2023","Ford Capri 2,3 GT XLR","25'900.-"
"1703597840-1671","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Tessin, 6917, 27.11.2023","Triumph Spitfire IV","12'490.-"
"1703597840-1672","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","St. Gallen, 9400, 27.11.2023","RESTAURATION OBJEKT","6'300.-"
"1703597840-1673","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Graubünden, 7107, 27.11.2023","Rarität Passat Syncro 2.2 5 Zylinder","15'500.-"
"1703597840-1674","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Thurgau, 8356, 27.11.2023","Autobianchi Bianchina Cabriolet","18'900.-"
"1703597840-1675","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8004, 27.11.2023","VW Käfer 15 AR11 Cabrio Veteranenfahrzeug","32'500.-"
"1703597840-1676","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8153, 27.11.2023","Alfa Romeo Alfetta GTV 2.0","12'800.-"
"1703597840-1677","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Bern, 3555, 27.11.2023","Preis VHB -  BMW 325ix Touring M Technik 2","27'500.-"
"1703597840-1678","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Wallis, 1965, 27.11.2023","VW Coccinelle 1200, 1961 état exceptionnel","32'500.-"
"1703597840-1679","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Solothurn, 4616, 26.11.2023","Audi 100 5E","16'900.-"
"1703597840-1680","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Glarus, 8874, 26.11.2023","VW Golf 2 Syncro GT","2'200.-"
"1703597840-1681","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Bern, 3202, 26.11.2023","Toyota Corolla 1.6 Liftback GLi / MFK Juli 2023 / KM 269'000","3'900.-"
"1703597840-1682","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Aargau, 4805, 26.11.2023","Oldtimer zum Restaurieren","5'000.-"
"1703597840-1683","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Solothurn, 4557, 26.11.2023","Opel Rekord E2000","8'500.-"
"1703597840-1684","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8172, 26.11.2023","Einzigartig Innocenti Mini De Tomaso Turbo","29'900.-"
"1703597840-1685","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Bern, 3713, 26.11.2023","Daihatsu Taft F20","1'800.-"
"1703597840-1686","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Aargau, 5200, 26.11.2023","Chevrolet Corvette c4","21'000.-"
"1703597840-1687","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","St. Gallen, 9434, 26.11.2023","Bmw e30 325i Original","14'999.-"
"1703597840-1688","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8952, 26.11.2023","FORD Mustang Cabrio  - 1965","24'500.-"
"1703597840-1689","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Bern, 2502, 26.11.2023","VW Polo 86C Coupe","4'800.-"
"1703597840-1690","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Bern, 3800, 26.11.2023","Audi 5000 Veteran","9'500.-"
"1703597840-1691","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8037, 26.11.2023","BMW E30 316i mit 171xxx KM ab MFK","10'500.-"
"1703597840-1692","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Zürich, 8340, 26.11.2023","Seltener PEUGEOT 504 Coupe-Oldtimer","25'000.-"
"1703597840-1693","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Basel-Landschaft, 4434, 26.11.2023","Passat 35i GT TD 80 PS","4'500.-"
"1703597840-1694","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=38","Thurgau, 8580, 26.11.2023","Mercedes Benz zum restaurieren","13'000.-"
"1703597853-1695","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Tessin, 6807, 28.11.2023","VENDO TRIUMPH TR3 A","38'000.-"
"1703597853-1696","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Zürich, 8634, 28.11.2023","mercedes oldtimer","18'000.-"
"1703597853-1697","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Solothurn, 2540, 27.11.2023","Mercedes Benz SLC 350","20'000.-"
"1703597853-1698","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","St. Gallen, 9435, 27.11.2023","BMW E30 325i Touring","25'000.-"
"1703597853-1699","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Bern, 3608, 27.11.2023, auf Autoscout24.ch","MITSUBISHI Galant 2000 GLSi A","4'600.-"
"1703597853-1700","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Appenzell Ausserrhoden, 9427, 27.11.2023","Audi DKW Schnelllaster Schnell Laster","14'000.-"
"1703597853-1701","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Graubünden, 7430, 27.11.2023","Mercedes Benz 190 2.0","22'000.-"
"1703597853-1702","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Basel-Landschaft, 4144, 27.11.2023","Talbot matra murena 1.6","7'200.-"
"1703597853-1703","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Freiburg, 1716, 27.11.2023","VW Golf 2 Syncro GT 98PS 1.8 4x4","4'900.-"
"1703597853-1704","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Luzern, 6022, 27.11.2023","Golf  1,8 GLI","8'500.-"
"1703597853-1705","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Luzern, 6022, 27.11.2023","VW T1","35'500.-"
"1703597853-1706","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Thurgau, 9220, 27.11.2023, auf Autoscout24.ch","VW Passat 1800 GL","2'900.-"
"1703597853-1707","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Zürich, 8118, 27.11.2023","Fiat 124 BC Sport Coupé / Old Timer","15'900.-"
"1703597853-1708","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Zürich, 8606, 27.11.2023","CHEVROLET BELAIR SPORT COUPE - MILD CUSTOM AB MFK 04/23","69'500.-"
"1703597853-1709","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Solothurn, 4412, 27.11.2023","Mercedes w123 250 lang","6'600.-"
"1703597853-1710","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Aargau, 5432, 27.11.2023","alfa 75 turbo","29'500.-"
"1703597853-1711","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Graubünden, 7134, 27.11.2023","Suzuki SJ 410","8'200.-"
"1703597853-1712","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Bern, 3672, 27.11.2023","Audi","2'500.-"
"1703597853-1713","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Zürich, 8127, 27.11.2023","Toyota Land Cruiser 4x4 mit Anhängerkupplung","35'000.-"
"1703597853-1714","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Glarus, 8867, 27.11.2023","Renault Dauphine Gordini R1095","6'000.-"
"1703597853-1715","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Genf, 1237, 27.11.2023","Peugeot 205 1.4 XS","5'000.-"
"1703597853-1716","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Basel-Landschaft, 4246, 27.11.2023","BMW ALPINA b7 turbo","95'000.-"
"1703597853-1717","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Liechtenstein, 9496, 27.11.2023, auf autoscout24.ch","CHEVROLET K1500 Fleetside Work Truck","7'500.-"
"1703597853-1718","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Solothurn, 3307, 27.11.2023","Honda CRX 1.6i VTEC","12'500.-"
"1703597853-1719","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Nidwalden, 6052, 27.11.2023","VW Buggy","10'600.-"
"1703597853-1720","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Schwyz, 8808, 27.11.2023","Fiat 500L  Nuova Veteran 1970","10'500.-"
"1703597853-1721","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Bern, 3434, 27.11.2023","Ford","6'499.-"
"1703597853-1722","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Aargau, 5200, 27.11.2023","Porsche 911 SC Targa Turbobreit","69'000.-"
"1703597853-1723","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Solothurn, 4500, 27.11.2023","TOYOTA HILUX YN65","35'000.-"
"1703597853-1724","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=37","Freiburg, 1773, 27.11.2023","Ford Capri 2,8 i","17'500.-"
"1703597866-1725","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Graubünden, 7184, 28.11.2023","BMW E36 325i","6'000.-"
"1703597866-1726","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Thurgau, 8514, 28.11.2023","CHEVROLET CAMARO LT 1973 restauriert MFK Veteran","62'800.-"
"1703597866-1727","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 5443, 28.11.2023","Ford F1 Pickup 1949 Oldtimer","39'900.-"
"1703597866-1728","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Tessin, 6987, 28.11.2023","un vecchio dipinto per il vostro garage - Für Ihre Werkstatt","1'450.-"
"1703597866-1729","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 4800, 28.11.2023, auf Autoscout24.ch","FIAT 1100","5'900.-"
"1703597866-1730","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 4800, 28.11.2023, auf Autoscout24.ch","LANCIA APPIA","5'500.-"
"1703597866-1731","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Basel-Landschaft, 4132, 28.11.2023","BMW 8er Reihe E31 Coupé 850i ABS","50'000.-"
"1703597866-1732","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Graubünden, 7240, 28.11.2023","Audi 100 2.3l 5Zylinder","1'000.-"
"1703597866-1733","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 4800, 28.11.2023, auf Autoscout24.ch","FIAT 1200","6'900.-"
"1703597866-1734","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 4665, 28.11.2023","Citroën CX 2000 GT 5-Gang, vollständig neu aufgebaut","54'500.-"
"1703597866-1735","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Thurgau, 8580, 28.11.2023","Chevrolet Caprice Classic im top Zustand","10'000.-"
"1703597866-1736","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Freiburg, 1773, 28.11.2023, auf Autoscout24.ch","LAND ROVER Range Rover 3.9 Vogue ABS","15'500.-"
"1703597866-1737","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Thurgau, 8564, 28.11.2023","VW Bus T3 Multivan Bluestar Hannover Caravelle Veteran Bulli","26'500.-"
"1703597866-1738","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","St. Gallen, 9450, 28.11.2023","5,7 l / V8 , sehr selten, Top Zustand, Wertsteigerungspotent","23'900.-"
"1703597866-1739","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 5610, 28.11.2023, auf Autoscout24.ch","NISSAN Bluebird 2.0 E/SGX","1'999.-"
"1703597866-1740","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Waadt, 1008, 28.11.2023","'72 Ford Ranchero 500 ""survivor""","28'500.-"
"1703597866-1741","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Bern, 2554, 28.11.2023","Seltener Toyota Land Cruiser-FJ 40","29'900.-"
"1703597866-1742","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Graubünden, 7000, 28.11.2023","Porsche 911 Carrera 4 (964)","89'000.-"
"1703597866-1743","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Basel-Landschaft, 4432, 28.11.2023","VW Käfer Scheunenfund","3'000.-"
"1703597866-1744","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 5222, 28.11.2023","Bmw e30 1991 modell cabrio oldtimer","13'500.-"
"1703597866-1745","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Zürich, 8117, 28.11.2023","BMW e30.Polnische Kennzeichen?","8'500.-"
"1703597866-1746","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Graubünden, 7000, 28.11.2023","Datsun Stanza 1.6 Veteran","5'800.-"
"1703597866-1747","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Schwyz, 6424, 28.11.2023","Topolino   Vetran 1950","20'000.-"
"1703597866-1748","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","St. Gallen, 8890, 28.11.2023","Toyota Land Cruiser LJ73 2.4 TD Puma Edition","25'500.-"
"1703597866-1749","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","St. Gallen, 9200, 28.11.2023","Golf 1 1.8 Cabrio","6'000.-"
"1703597866-1750","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=36","Aargau, 4852, 28.11.2023","VW Golf 1 GLI Cabrio in Originalzustand","13'400.-"
